Time (real),IR Value raw,IR Value filtered,Time (s),Label,,,
5/21/2025 1:39,123119,-558,1409.260319,0,1446.480319,,446.4803185
5/21/2025 1:39,123072,-567,1409.300092,0,1446.520092,,446.5200925
5/21/2025 1:39,123259,-357,1409.34064,0,1446.56064,,446.5606401
5/21/2025 1:39,123657,39,1409.380066,0,1446.600066,,446.6000657
5/21/2025 1:39,124138,487,1409.420821,0,1446.640821,,446.640821
5/21/2025 1:39,124577,869,1409.460244,0,1446.680244,,446.6802444
5/21/2025 1:39,124921,1137,1409.500088,0,1446.720088,,446.7200878
5/21/2025 1:39,125150,1280,1409.54063,0,1446.76063,,446.7606301
5/21/2025 1:39,125363,1400,1409.58008,0,1446.80008,,446.8000796
5/21/2025 1:39,125558,1495,1409.620844,0,1446.840844,,446.8408444
5/21/2025 1:39,125743,1575,1409.66026,0,1446.88026,,446.8802605
5/21/2025 1:39,125913,1636,1409.700407,0,1446.920407,,446.9204073
5/21/2025 1:39,125235,899,1409.740842,0,1446.960842,,446.9608424
5/21/2025 1:39,123074,-1184,1409.78011,0,1447.00011,,447.0001101
5/21/2025 1:39,121880,-2229,1409.820261,0,1447.040261,,447.0402613
5/21/2025 1:39,121987,-1989,1409.860856,0,1447.080856,,447.0808561
5/21/2025 1:39,122284,-1586,1409.900066,0,1447.120066,,447.1200657
5/21/2025 1:39,122479,-1304,1409.940043,0,1447.160043,,447.1600425
5/21/2025 1:39,122769,-951,1409.981026,0,1447.201026,,447.201026
5/21/2025 1:39,123031,-646,1410.020276,0,1447.240276,,447.2402761
5/21/2025 1:39,123029,-607,1410.060248,0,1447.280248,,447.2802479
5/21/2025 1:39,123025,-573,1410.100327,0,1447.320327,,447.3203266
5/21/2025 1:39,123196,-377,1410.140391,0,1447.360391,,447.3603909
5/21/2025 1:39,123548,-23,1410.180067,0,1447.400067,,447.4000673
5/21/2025 1:39,124033,433,1410.220471,0,1447.440471,,447.4404705
5/21/2025 1:39,124522,864,1410.260332,0,1447.480332,,447.4803319
5/21/2025 1:39,124899,1164,1410.300328,0,1447.520328,,447.520328
5/21/2025 1:39,125164,1339,1410.340547,0,1447.560547,,447.5605469
5/21/2025 1:39,125368,1447,1410.381017,0,1447.601017,,447.6010175
5/21/2025 1:39,125560,1537,1410.420717,0,1447.640717,,447.6407173
5/21/2025 1:39,125736,1606,1410.460093,0,1447.680093,,447.6800931
5/21/2025 1:39,125909,1667,1410.500283,0,1447.720283,,447.7202833
5/21/2025 1:39,126047,1693,1410.540084,0,1447.760084,,447.7600837
5/21/2025 1:39,125992,1535,1410.580078,0,1447.800078,,447.8000777
5/21/2025 1:39,123996,-432,1410.620822,0,1447.840822,,447.8408217
5/21/2025 1:39,122205,-2084,1410.670279,0,1447.890279,,447.8902791
5/21/2025 1:39,121914,-2226,1410.710136,0,1447.930136,,447.930136
5/21/2025 1:39,122208,-1812,1410.750295,0,1447.970295,,447.9702954
5/21/2025 1:39,122472,-1451,1410.790254,0,1448.010254,,448.0102537
5/21/2025 1:39,122665,-1179,1410.830454,0,1448.050454,,448.0504541
5/21/2025 1:39,123020,-773,1410.870362,0,1448.090362,,448.0903616
5/21/2025 1:39,123153,-600,1410.91091,0,1448.13091,,448.1309097
5/21/2025 1:39,123123,-590,1410.94072,0,1448.16072,,448.1607201
5/21/2025 1:39,123193,-488,1410.990093,0,1448.210093,,448.2100928
5/21/2025 1:39,123480,-188,1411.030523,0,1448.250523,,448.2505231
5/21/2025 1:39,123920,236,1411.060921,0,1448.280921,,448.2809207
5/21/2025 1:39,124420,690,1411.110045,0,1448.330045,,448.3300447
5/21/2025 1:39,124860,1060,1411.150378,0,1448.370378,,448.3703775
5/21/2025 1:39,125168,1282,1411.190346,0,1448.410346,,448.4103458
5/21/2025 1:39,125376,1397,1411.231275,0,1448.451275,,448.4512746
5/21/2025 1:39,125575,1496,1411.270527,0,1448.490527,,448.4905274
5/21/2025 1:39,125761,1577,1411.310133,0,1448.530133,,448.5301332
5/21/2025 1:39,125930,1637,1411.351089,0,1448.571089,,448.5710886
5/21/2025 1:39,126083,1678,1411.390142,0,1448.610142,,448.6101422
5/21/2025 1:39,125818,1325,1411.431098,0,1448.651098,,448.6510978
5/21/2025 1:39,123689,-754,1411.470305,0,1448.690305,,448.6903045
5/21/2025 1:39,122178,-2123,1411.510115,0,1448.730115,,448.7301147
5/21/2025 1:39,122086,-2077,1411.550923,0,1448.770923,,448.7709234
5/21/2025 1:39,122383,-1668,1411.590315,0,1448.810315,,448.8103147
5/21/2025 1:39,122632,-1331,1411.630864,0,1448.850864,,448.8508639
5/21/2025 1:39,122953,-947,1411.670507,0,1448.890507,,448.8905065
5/21/2025 1:39,123259,-601,1411.710754,0,1448.930754,,448.9307537
5/21/2025 1:39,123227,-593,1411.750444,0,1448.970444,,448.9704444
5/21/2025 1:39,123180,-600,1411.790073,0,1449.010073,,449.0100732
5/21/2025 1:39,123330,-422,1411.831034,0,1449.051034,,449.051034
5/21/2025 1:39,123681,-66,1411.870188,0,1449.090188,,449.0901878
5/21/2025 1:39,124149,377,1411.910843,0,1449.130843,,449.1308432
5/21/2025 1:39,124630,804,1411.950044,0,1449.170044,,449.1700444
5/21/2025 1:39,125029,1128,1411.990963,0,1449.210963,,449.210963
5/21/2025 1:39,125306,1317,1412.030096,0,1449.250096,,449.2500956
5/21/2025 1:39,125490,1407,1412.070526,0,1449.290526,,449.2905257
5/21/2025 1:39,125647,1467,1412.111043,0,1449.331043,,449.3310432
5/21/2025 1:39,125843,1559,1412.150723,0,1449.370723,,449.3707228
5/21/2025 1:39,125898,1513,1412.19058,0,1449.41058,,449.4105804
5/21/2025 1:39,124074,-292,1412.230862,0,1449.450862,,449.4508619
5/21/2025 1:39,122232,-2000,1412.27031,0,1449.49031,,449.4903097
5/21/2025 1:39,121934,-2155,1412.310113,0,1449.530113,,449.530113
5/21/2025 1:39,122227,-1745,1412.350477,0,1449.570477,,449.570477
5/21/2025 1:39,122452,-1425,1412.390117,0,1449.610117,,449.610117
5/21/2025 1:39,122658,-1143,1412.43053,0,1449.65053,,449.6505303
5/21/2025 1:39,123045,-709,1412.470089,0,1449.690089,,449.6900885
5/21/2025 1:39,123173,-544,1412.51028,0,1449.73028,,449.7302802
5/21/2025 1:39,123132,-549,1412.550024,0,1449.770024,,449.7700238
5/21/2025 1:39,123183,-467,1412.590271,0,1449.810271,,449.8102708
5/21/2025 1:39,123454,-183,1412.630493,0,1449.850493,,449.8504934
5/21/2025 1:39,123920,265,1412.67021,0,1449.89021,,449.8902102
5/21/2025 1:39,124446,742,1412.710082,0,1449.930082,,449.9300821
5/21/2025 1:39,124856,1080,1412.750904,0,1449.970904,,449.9709039
5/21/2025 1:39,125169,1306,1412.790103,0,1450.010103,,450.0101025
5/21/2025 1:39,125429,1468,1412.831069,0,1450.051069,,450.0510688
5/21/2025 1:39,125608,1544,1412.870805,0,1450.090805,,450.0908053
5/21/2025 1:39,125777,1606,1412.910839,0,1450.130839,,450.1308389
5/21/2025 1:39,125933,1652,1412.950354,0,1450.170354,,450.1703537
5/21/2025 1:39,126095,1701,1412.990104,0,1450.210104,,450.210104
5/21/2025 1:39,125815,1332,1413.030107,0,1450.250107,,450.250107
5/21/2025 1:39,123595,-833,1413.070937,0,1450.290937,,450.2909374
5/21/2025 1:39,122036,-2242,1413.110294,0,1450.330294,,450.3302937
5/21/2025 1:39,121955,-2178,1413.151226,0,1450.371226,,450.3712258
5/21/2025 1:39,122250,-1765,1413.190613,0,1450.410613,,450.4106131
5/21/2025 1:39,122496,-1424,1413.24095,0,1450.46095,,450.4609501
5/21/2025 1:39,122730,-1116,1413.280686,0,1450.500686,,450.5006859
5/21/2025 1:39,123102,-697,1413.320084,0,1450.540084,,450.5400844
5/21/2025 1:39,123258,-507,1413.36003,0,1450.58003,,450.58003
5/21/2025 1:39,123279,-456,1413.400035,0,1450.620035,,450.6200349
5/21/2025 1:39,123406,-308,1413.441107,0,1450.661107,,450.6611068
5/21/2025 1:39,123777,59,1413.470832,0,1450.690832,,450.6908321
5/21/2025 1:39,124263,511,1413.510836,0,1450.730836,,450.7308362
5/21/2025 1:39,124762,947,1413.55089,0,1450.77089,,450.7708905
5/21/2025 1:39,125158,1259,1413.600899,0,1450.820899,,450.8208995
5/21/2025 1:39,125422,1428,1413.640042,0,1450.860042,,450.8600421
5/21/2025 1:39,125621,1525,1413.680197,0,1450.900197,,450.9001973
5/21/2025 1:39,125797,1595,1413.720419,0,1450.940419,,450.9404194
5/21/2025 1:39,125977,1664,1413.760298,0,1450.980298,,450.980298
5/21/2025 1:39,126109,1684,1413.800478,0,1451.020478,,451.0204778
5/21/2025 1:39,126241,1702,1413.840733,0,1451.060733,,451.0607331
5/21/2025 1:39,126054,1420,1413.880552,0,1451.100552,,451.1005516
5/21/2025 1:39,123923,-666,1413.920933,0,1451.140933,,451.1409333
5/21/2025 1:39,122377,-2074,1413.960105,0,1451.180105,,451.1801052
5/21/2025 1:39,122229,-2083,1414.000063,0,1451.220063,,451.2200634
5/21/2025 1:39,122582,-1622,1414.040329,0,1451.260329,,451.260329
5/21/2025 1:39,122845,-1274,1414.080114,0,1451.300114,,451.3001144
5/21/2025 1:39,123197,-864,1414.1201,0,1451.3401,,451.3400998
5/21/2025 1:39,123557,-473,1414.160837,0,1451.380837,,451.3808367
5/21/2025 1:39,123567,-434,1414.200042,0,1451.420042,,451.4200418
5/21/2025 1:39,123489,-480,1414.240094,0,1451.460094,,451.4600937
5/21/2025 1:39,123606,-340,1414.280113,0,1451.500113,,451.500113
5/21/2025 1:39,123972,24,1414.320047,0,1451.540047,,451.5400474
5/21/2025 1:39,124450,471,1414.360924,0,1451.580924,,451.5809243
5/21/2025 1:39,124975,934,1414.400043,0,1451.620043,,451.6200428
5/21/2025 1:39,125335,1213,1414.44064,0,1451.66064,,451.6606395
5/21/2025 1:39,125548,1337,1414.480792,0,1451.700792,,451.7007918
5/21/2025 1:39,125698,1394,1414.520879,0,1451.740879,,451.7408788
5/21/2025 1:39,125853,1452,1414.5604,0,1451.7804,,451.7803998
5/21/2025 1:39,126021,1519,1414.60003,0,1451.82003,,451.8200305
5/21/2025 1:39,125954,1361,1414.64029,0,1451.86029,,451.8602903
5/21/2025 1:39,124032,-526,1414.680263,0,1451.900263,,451.9002633
5/21/2025 1:39,122372,-2049,1414.720192,0,1451.940192,,451.9401917
5/21/2025 1:39,122129,-2149,1414.760909,0,1451.980909,,451.9809093
5/21/2025 1:39,122499,-1668,1414.800043,0,1452.020043,,452.0200427
5/21/2025 1:39,122800,-1281,1414.840931,0,1452.060931,,452.0609307
5/21/2025 1:39,123137,-885,1414.8809,0,1452.1009,,452.1008999
5/21/2025 1:39,123585,-410,1414.920372,0,1452.140372,,452.1403718
5/21/2025 1:39,123648,-325,1414.960278,0,1452.180278,,452.1802778
5/21/2025 1:39,123571,-377,1415.000054,0,1452.220054,,452.2200539
5/21/2025 1:39,123655,-275,1415.040926,0,1452.260926,,452.260926
5/21/2025 1:39,124017,82,1415.08005,0,1452.30005,,452.30005
5/21/2025 1:39,124517,546,1415.120106,0,1452.340106,,452.3401058
5/21/2025 1:39,125004,968,1415.160306,0,1452.380306,,452.3803062
5/21/2025 1:39,125349,1231,1415.200018,0,1452.420018,,452.420018
5/21/2025 1:39,125593,1383,1415.2409,0,1452.4609,,452.4608996
5/21/2025 1:39,125779,1471,1415.280329,0,1452.500329,,452.5003288
5/21/2025 1:39,125943,1533,1415.320309,0,1452.540309,,452.5403094
5/21/2025 1:39,126069,1555,1415.360477,0,1452.580477,,452.5804772
5/21/2025 1:39,126205,1585,1415.400269,0,1452.620269,,452.6202693
5/21/2025 1:39,126232,1512,1415.440837,0,1452.660837,,452.6608369
5/21/2025 1:39,124328,-368,1415.480385,0,1452.700385,,452.7003851
5/21/2025 1:39,122455,-2101,1415.520304,0,1452.740304,,452.7403035
5/21/2025 1:39,122040,-2358,1415.56034,0,1452.78034,,452.78034
5/21/2025 1:39,122287,-1979,1415.60003,0,1452.82003,,452.82003
5/21/2025 1:39,122501,-1655,1415.640956,0,1452.860956,,452.8609557
5/21/2025 1:39,122676,-1387,1415.680131,0,1452.900131,,452.9001315
5/21/2025 1:39,123010,-988,1415.720337,0,1452.940337,,452.9403374
5/21/2025 1:39,123170,-776,1415.760219,0,1452.980219,,452.9802194
5/21/2025 1:39,123181,-717,1415.800517,0,1453.020517,,453.0205173
5/21/2025 1:39,123278,-581,1415.85091,0,1453.07091,,453.0709095
5/21/2025 1:39,123602,-241,1415.890378,0,1453.110378,,453.110378
5/21/2025 1:39,124086,228,1415.930055,0,1453.150055,,453.1500554
5/21/2025 1:39,124651,743,1415.970399,0,1453.190399,,453.1903994
5/21/2025 1:39,125123,1139,1416.010257,0,1453.230257,,453.2302568
5/21/2025 1:39,125431,1357,1416.050032,0,1453.270032,,453.2700322
5/21/2025 1:39,125668,1494,1416.090963,0,1453.310963,,453.3109632
5/21/2025 1:39,125863,1584,1416.130202,0,1453.350202,,453.3502018
5/21/2025 1:39,126026,1638,1416.1705,0,1453.3905,,453.3905001
5/21/2025 1:39,126189,1688,1416.210894,0,1453.430894,,453.4308941
5/21/2025 1:39,126269,1658,1416.250037,0,1453.470037,,453.4700372
5/21/2025 1:39,125013,377,1416.290365,0,1453.510365,,453.5103645
5/21/2025 1:39,123029,-1507,1416.330573,0,1453.550573,,453.5505726
5/21/2025 1:39,122192,-2197,1416.37015,0,1453.59015,,453.5901499
5/21/2025 1:39,122433,-1834,1416.4101,0,1453.6301,,453.6301003
5/21/2025 1:39,122767,-1406,1416.450322,0,1453.670322,,453.6703224
5/21/2025 1:39,123033,-1069,1416.490632,0,1453.710632,,453.7106321
5/21/2025 1:39,123468,-594,1416.530068,0,1453.750068,,453.7500679
5/21/2025 1:39,123753,-290,1416.570334,0,1453.790334,,453.7903335
5/21/2025 1:39,123784,-243,1416.610097,0,1453.830097,,453.8300972
5/21/2025 1:39,123826,-188,1416.651111,0,1453.871111,,453.8711114
5/21/2025 1:39,124097,78,1416.690923,0,1453.910923,,453.9109232
5/21/2025 1:39,124576,522,1416.7307,0,1453.9507,,453.9507
5/21/2025 1:39,125073,955,1416.77033,0,1453.99033,,453.9903297
5/21/2025 1:39,125460,1258,1416.810487,0,1454.030487,,454.0304873
5/21/2025 1:39,125743,1445,1416.850018,0,1454.070018,,454.0700181
5/21/2025 1:39,125924,1524,1416.890394,0,1454.110394,,454.1103942
5/21/2025 1:39,126056,1553,1416.930069,0,1454.150069,,454.1500695
5/21/2025 1:39,126212,1602,1416.970443,0,1454.190443,,454.1904428
5/21/2025 1:39,126348,1630,1417.01035,0,1454.23035,,454.2303498
5/21/2025 1:39,126227,1414,1417.050508,0,1454.270508,,454.2705076
5/21/2025 1:39,124229,-547,1417.090682,0,1454.310682,,454.3106823
5/21/2025 1:39,122706,-1941,1417.130849,0,1454.350849,,454.3508489
5/21/2025 1:39,122427,-2081,1417.170552,0,1454.390552,,454.3905516
5/21/2025 1:39,122813,-1589,1417.210608,0,1454.430608,,454.4306078
5/21/2025 1:39,123120,-1202,1417.250053,0,1454.470053,,454.4700532
5/21/2025 1:39,123489,-781,1417.290076,0,1454.510076,,454.5100756
5/21/2025 1:39,123901,-346,1417.33044,0,1454.55044,,454.5504401
5/21/2025 1:39,123952,-276,1417.370455,0,1454.590455,,454.5904553
5/21/2025 1:39,123852,-353,1417.410839,0,1454.630839,,454.6308393
5/21/2025 1:39,123961,-228,1417.450015,0,1454.670015,,454.6700146
5/21/2025 1:39,124390,188,1417.490902,0,1454.710902,,454.710902
5/21/2025 1:39,124926,679,1417.530213,0,1454.750213,,454.7502131
5/21/2025 1:39,125368,1051,1417.57048,0,1454.79048,,454.7904797
5/21/2025 1:39,125656,1255,1417.61042,0,1454.83042,,454.8304195
5/21/2025 1:39,125872,1379,1417.650034,0,1454.870034,,454.8700335
5/21/2025 1:39,126018,1430,1417.690955,0,1454.910955,,454.9109554
5/21/2025 1:39,126171,1484,1417.730848,0,1454.950848,,454.9508483
5/21/2025 1:39,126273,1487,1417.770481,0,1454.990481,,454.9904811
5/21/2025 1:39,125812,962,1417.810536,0,1455.030536,,455.0305359
5/21/2025 1:39,123704,-1074,1417.851092,0,1455.071092,,455.0710924
5/21/2025 1:39,122353,-2274,1417.890836,0,1455.110836,,455.1108363
5/21/2025 1:39,122366,-2120,1417.930919,0,1455.150919,,455.1509187
5/21/2025 1:39,122705,-1669,1417.970897,0,1455.190897,,455.1908972
5/21/2025 1:39,122985,-1302,1418.010436,0,1455.230436,,455.2304361
5/21/2025 1:39,123346,-882,1418.050029,0,1455.270029,,455.2700291
5/21/2025 1:39,123702,-494,1418.090391,0,1455.310391,,455.3103912
5/21/2025 1:39,123750,-418,1418.130097,0,1455.350097,,455.3500969
5/21/2025 1:39,123711,-428,1418.170455,0,1455.390455,,455.3904555
5/21/2025 1:39,123871,-251,1418.210267,0,1455.430267,,455.4302671
5/21/2025 1:39,124281,149,1418.25031,0,1455.47031,,455.4703102
5/21/2025 1:39,124773,601,1418.290386,0,1455.510386,,455.5103855
5/21/2025 1:39,125217,980,1418.330378,0,1455.550378,,455.5503783
5/21/2025 1:39,125569,1248,1418.370847,0,1455.590847,,455.5908468
5/21/2025 1:39,125786,1374,1418.420683,0,1455.640683,,455.6406834
5/21/2025 1:39,125947,1439,1418.46083,0,1455.68083,,455.6808305
5/21/2025 1:39,126085,1478,1418.500051,0,1455.720051,,455.7200511
5/21/2025 1:39,126242,1533,1418.540842,0,1455.760842,,455.7608421
5/21/2025 1:39,126377,1564,1418.580771,0,1455.800771,,455.800771
5/21/2025 1:39,126354,1445,1418.620723,0,1455.840723,,455.8407228
5/21/2025 1:39,124488,-395,1418.660103,0,1455.880103,,455.8801029
5/21/2025 1:39,122671,-2074,1418.700046,0,1455.920046,,455.9200459
5/21/2025 1:39,122209,-2377,1418.740418,0,1455.960418,,455.9604177
5/21/2025 1:39,122467,-1987,1418.780293,0,1456.000293,,456.0002925
5/21/2025 1:39,122690,-1653,1418.820511,0,1456.040511,,456.0405109
5/21/2025 1:39,122916,-1338,1418.860931,0,1456.080931,,456.0809312
5/21/2025 1:39,123344,-853,1418.900034,0,1456.120034,,456.1200342
5/21/2025 1:39,123513,-641,1418.940837,0,1456.160837,,456.1608367
5/21/2025 1:39,123478,-634,1418.980097,0,1456.200097,,456.2000966
5/21/2025 1:39,123580,-499,1419.020346,0,1456.240346,,456.240346
5/21/2025 1:39,123914,-155,1419.061068,0,1456.281068,,456.2810681
5/21/2025 1:39,124408,318,1419.100008,0,1456.320008,,456.3200083
5/21/2025 1:39,124911,770,1419.140331,0,1456.360331,,456.3603311
5/21/2025 1:39,125328,1113,1419.180053,0,1456.400053,,456.400053
5/21/2025 1:39,125605,1303,1419.220943,0,1456.440943,,456.4409428
5/21/2025 1:39,125803,1407,1419.260914,0,1456.480914,,456.4809139
5/21/2025 1:39,125953,1460,1419.301185,0,1456.521185,,456.5211854
5/21/2025 1:39,126072,1480,1419.340375,0,1456.560375,,456.5603747
5/21/2025 1:39,126228,1534,1419.380422,0,1456.600422,,456.6004217
5/21/2025 1:39,126350,1553,1419.420567,0,1456.640567,,456.6405673
5/21/2025 1:39,125246,421,1419.460434,0,1456.680434,,456.680434
5/21/2025 1:39,123115,-1604,1419.500042,0,1456.720042,,456.7200418
5/21/2025 1:39,122214,-2348,1419.540851,0,1456.760851,,456.7608507
5/21/2025 1:39,122448,-1982,1419.580093,0,1456.800093,,456.8000934
5/21/2025 1:39,122756,-1569,1419.620705,0,1456.840705,,456.8407047
5/21/2025 1:39,122988,-1254,1419.660563,0,1456.880563,,456.8805625
5/21/2025 1:39,123416,-774,1419.700492,0,1456.920492,,456.9204919
5/21/2025 1:39,123642,-514,1419.740822,0,1456.960822,,456.9608223
5/21/2025 1:39,123584,-536,1419.780307,0,1457.000307,,457.0003071
5/21/2025 1:39,123550,-534,1419.820261,0,1457.040261,,457.040261
5/21/2025 1:39,123764,-300,1419.860315,0,1457.080315,,457.0803151
5/21/2025 1:39,124208,135,1419.900487,0,1457.120487,,457.1204865
5/21/2025 1:39,124733,619,1419.940283,0,1457.160283,,457.1602826
5/21/2025 1:39,125148,969,1419.980901,0,1457.200901,,457.2009013
5/21/2025 1:39,125443,1185,1420.020686,0,1457.240686,,457.2406864
5/21/2025 1:39,125672,1326,1420.060082,0,1457.280082,,457.2800817
5/21/2025 1:39,125827,1388,1420.100967,0,1457.320967,,457.3209672
5/21/2025 1:39,125992,1456,1420.140393,0,1457.360393,,457.360393
5/21/2025 1:39,126129,1494,1420.180706,0,1457.400706,,457.4007063
5/21/2025 1:39,125570,876,1420.220438,0,1457.440438,,457.440438
5/21/2025 1:39,123413,-1201,1420.261193,0,1457.481193,,457.4811926
5/21/2025 1:39,122134,-2325,1420.30051,0,1457.52051,,457.5205102
5/21/2025 1:39,122217,-2102,1420.340274,0,1457.560274,,457.5602736
5/21/2025 1:39,122581,-1629,1420.380643,0,1457.600643,,457.6006429
5/21/2025 1:39,122923,-1206,1420.420851,0,1457.640851,,457.640851
5/21/2025 1:39,123422,-663,1420.46093,0,1457.68093,,457.6809297
5/21/2025 1:39,123728,-335,1420.500369,0,1457.720369,,457.7203693
5/21/2025 1:39,123717,-324,1420.540876,0,1457.760876,,457.7608764
5/21/2025 1:39,123715,-306,1420.580225,0,1457.800225,,457.800225
5/21/2025 1:39,123885,-127,1420.620457,0,1457.840457,,457.8404572
5/21/2025 1:39,124286,257,1420.660276,0,1457.880276,,457.880276
5/21/2025 1:39,124788,711,1420.700375,0,1457.920375,,457.9203751
5/21/2025 1:39,125229,1080,1420.74093,0,1457.96093,,457.9609299
5/21/2025 1:39,125564,1327,1420.780985,0,1458.000985,,458.0009849
5/21/2025 1:39,125791,1457,1420.820296,0,1458.040296,,458.0402963
5/21/2025 1:39,125919,1486,1420.860942,0,1458.080942,,458.0809422
5/21/2025 1:39,126056,1521,1420.900432,0,1458.120432,,458.1204321
5/21/2025 1:39,126228,1588,1420.950076,0,1458.170076,,458.1700761
5/21/2025 1:39,126323,1577,1420.990839,0,1458.210839,,458.210839
5/21/2025 1:39,125495,703,1421.030299,0,1458.250299,,458.2502992
5/21/2025 1:39,123259,-1437,1421.070864,0,1458.290864,,458.2908635
5/21/2025 1:39,122135,-2401,1421.110083,0,1458.330083,,458.3300827
5/21/2025 1:39,122281,-2114,1421.150044,0,1458.370044,,458.3700442
5/21/2025 1:39,122576,-1706,1421.190849,0,1458.410849,,458.4108486
5/21/2025 1:39,122797,-1392,1421.230874,0,1458.450874,,458.4508741
5/21/2025 1:39,123165,-960,1421.270537,0,1458.490537,,458.4905369
5/21/2025 1:39,123424,-657,1421.310813,0,1458.530813,,458.5308135
5/21/2025 1:39,123354,-681,1421.35039,0,1458.57039,,458.5703897
5/21/2025 1:39,123254,-733,1421.390851,0,1458.610851,,458.6108508
5/21/2025 1:39,123384,-565,1421.431011,0,1458.651011,,458.651011
5/21/2025 1:39,123711,-223,1421.470198,0,1458.690198,,458.6901979
5/21/2025 1:39,124082,139,1421.510629,0,1458.730629,,458.7306285
5/21/2025 1:39,124501,523,1421.550009,0,1458.770009,,458.770009
5/21/2025 1:39,124936,898,1421.590854,0,1458.810854,,458.810854
5/21/2025 1:39,125254,1140,1421.630835,0,1458.850835,,458.8508351
5/21/2025 1:39,125494,1294,1421.670748,0,1458.890748,,458.8907483
5/21/2025 1:39,125713,1418,1421.710864,0,1458.930864,,458.9308636
5/21/2025 1:39,125906,1511,1421.75097,0,1458.97097,,458.9709704
5/21/2025 1:39,125200,754,1421.790835,0,1459.010835,,459.0108347
5/21/2025 1:39,122962,-1391,1421.83024,0,1459.05024,,459.0502403
5/21/2025 1:39,121907,-2293,1421.870623,0,1459.090623,,459.0906229
5/21/2025 1:39,122046,-2019,1421.910357,0,1459.130357,,459.1303573
5/21/2025 1:39,122367,-1592,1421.950952,0,1459.170952,,459.1709523
5/21/2025 1:39,122585,-1288,1421.990182,0,1459.210182,,459.2101817
5/21/2025 1:39,122939,-876,1422.030853,0,1459.250853,,459.2508533
5/21/2025 1:39,123228,-550,1422.07036,0,1459.29036,,459.2903597
5/21/2025 1:39,123228,-516,1422.110061,0,1459.330061,,459.3300612
5/21/2025 1:39,123178,-530,1422.150541,0,1459.370541,,459.3705411
5/21/2025 1:39,123329,-356,1422.190882,0,1459.410882,,459.4108825
5/21/2025 1:39,123708,22,1422.230359,0,1459.450359,,459.4503591
5/21/2025 1:39,124172,456,1422.270605,0,1459.490605,,459.4906051
5/21/2025 1:39,124630,857,1422.310617,0,1459.530617,,459.530617
5/21/2025 1:39,125010,1159,1422.350699,0,1459.570699,,459.5706987
5/21/2025 1:39,125282,1342,1422.390853,0,1459.610853,,459.6108534
5/21/2025 1:39,125494,1457,1422.431068,0,1459.651068,,459.6510684
5/21/2025 1:39,125744,1600,1422.470619,0,1459.690619,,459.6906195
5/21/2025 1:39,125884,1631,1422.510403,0,1459.730403,,459.7304032
5/21/2025 1:39,124761,477,1422.550006,0,1459.770006,,459.7700059
5/21/2025 1:39,122614,-1566,1422.59012,0,1459.81012,,459.8101199
5/21/2025 1:39,121969,-2073,1422.630757,0,1459.850757,,459.8507569
5/21/2025 1:39,122226,-1702,1422.670274,0,1459.890274,,459.8902736
5/21/2025 1:39,122539,-1302,1422.710439,0,1459.930439,,459.930439
5/21/2025 1:39,122754,-1019,1422.750051,0,1459.970051,,459.9700508
5/21/2025 1:39,123107,-625,1422.790846,0,1460.010846,,460.0108461
5/21/2025 1:39,123217,-482,1422.831219,0,1460.051219,,460.051219
5/21/2025 1:39,123093,-569,1422.870899,0,1460.090899,,460.0908995
5/21/2025 1:39,123120,-508,1422.910081,0,1460.130081,,460.1300807
5/21/2025 1:39,123473,-145,1422.95002,0,1460.17002,,460.1700199
5/21/2025 1:39,124022,379,1422.990944,0,1460.210944,,460.2109437
5/21/2025 1:39,124596,893,1423.030584,0,1460.250584,,460.2505844
5/21/2025 1:39,125072,1284,1423.070428,0,1460.290428,,460.2904282
5/21/2025 1:39,125423,1533,1423.110708,0,1460.330708,,460.3307078
5/21/2025 1:39,125551,1557,1423.150566,0,1460.370566,,460.3705659
5/21/2025 1:39,125636,1539,1423.190526,0,1460.410526,,460.4105256
5/21/2025 1:39,125743,1543,1423.230383,0,1460.450383,,460.4503832
5/21/2025 1:39,124538,317,1423.270414,0,1460.490414,,460.4904144
5/21/2025 1:39,122446,-1664,1423.310576,0,1460.530576,,460.5305765
5/21/2025 1:39,121856,-2113,1423.350447,0,1460.570447,,460.5704467
5/21/2025 1:39,122103,-1749,1423.390042,0,1460.610042,,460.6100419
5/21/2025 1:39,122404,-1358,1423.430419,0,1460.650419,,460.6504185
5/21/2025 1:39,122628,-1063,1423.470449,0,1460.690449,,460.6904488
5/21/2025 1:39,122983,-664,1423.520559,0,1460.740559,,460.7405593
5/21/2025 1:39,123155,-461,1423.56044,0,1460.78044,,460.7804403
5/21/2025 1:39,123152,-435,1423.600947,0,1460.820947,,460.8209472
5/21/2025 1:39,123291,-277,1423.640305,0,1460.860305,,460.8603046
5/21/2025 1:39,123640,67,1423.680328,0,1460.900328,,460.9003277
5/21/2025 1:39,124119,512,1423.720177,0,1460.940177,,460.9401772
5/21/2025 1:39,124662,989,1423.760097,0,1460.980097,,460.9800971
5/21/2025 1:39,125166,1400,1423.800503,0,1461.020503,,461.0205028
5/21/2025 1:39,125532,1656,1423.840564,0,1461.060564,,461.0605636
5/21/2025 1:39,125766,1772,1423.880462,0,1461.100462,,461.1004617
5/21/2025 1:39,125926,1811,1423.920287,0,1461.140287,,461.1402872
5/21/2025 1:39,126064,1827,1423.960524,0,1461.180524,,461.1805243
