Start Time (s),End Time (s),Kurtosis D1,Kurtosis D2,Kurtosis D3,Kurtosis A4,Label bin,Label
2650.079678,2710.079678,4.694232154,0.845529037,-0.197588771,7.49142759,0,1
2651.079678,2711.079678,4.262563457,0.865650978,-0.02399262,0.832709506,0,1
2652.079678,2712.079678,4.708132482,0.713083142,-0.326020678,2.868224708,0,1
2653.079678,2713.079678,4.047838338,0.687131696,0.532166368,3.394083865,0,1
2654.079678,2714.079678,4.778547178,0.816227058,-0.376018417,2.701152116,0,1
2655.079678,2715.079678,4.002881579,0.760117906,-0.20939351,4.723851047,0,1
2656.079678,2716.079678,4.171808977,0.801095603,-0.122927874,1.340001453,0,1
2657.079678,2717.079678,4.062872925,0.610301211,-0.31101677,5.414555852,0,1
2658.079678,2718.079678,4.806734244,0.830572573,-0.199629293,1.641393542,0,1
2659.079678,2719.079678,4.069882381,0.72115213,-0.289193374,3.742986032,0,1
2660.079678,2720.079678,4.204537486,0.850392525,-0.106063064,0.68464894,1,1
2661.079678,2721.079678,4.055063664,0.544245816,-0.083347914,2.893259962,1,1
2662.079678,2722.079678,4.065278502,0.49591537,0.144632521,0.779050721,1,1
2663.079678,2723.079678,4.198793888,0.653176601,-0.404185609,1.651256423,1,1
2664.079678,2724.079678,4.136156589,0.677076137,-0.329819222,2.229653225,1,1
2665.079678,2725.079678,4.192900721,0.919551081,0.145685721,0.903588302,1,1
2666.079678,2726.079678,4.232644816,0.983659104,-0.244413815,1.569411634,1,1
2667.079678,2727.079678,4.251990179,0.909378208,-0.281306324,0.614104273,1,1
2668.079678,2728.079678,4.007681062,0.598715956,-0.371212016,1.81316768,1,1
2669.079678,2729.079678,4.10715,0.676431591,-0.287959269,1.524909107,1,1
2670.079678,2730.079678,3.877556096,0.506748642,-0.17442026,1.201675766,1,1
2671.079678,2731.079678,3.836153575,0.692497769,-0.409532832,1.652030853,1,1
2672.079678,2732.079678,3.889934801,0.737186566,-0.319151294,1.526150862,1,1
2673.079678,2733.079678,3.994153905,0.536139893,-0.17591849,1.634792837,1,1
2674.079678,2734.079678,4.158074683,0.466157798,-0.348615981,1.803023006,1,1
2675.079678,2735.079678,3.913808608,0.835420649,-0.403394332,1.222960275,1,1
2676.079678,2736.079678,4.135666133,0.639634418,-0.253743676,0.270315327,1,1
2677.079678,2737.079678,4.029639695,0.484184717,-0.315026111,2.786147973,1,1
2678.079678,2738.079678,4.228033319,0.938986854,-0.1684686,-0.167748132,1,1
2679.079678,2739.079678,4.116098337,0.886071857,-0.338551063,2.483294925,1,1
2680.079678,2740.079678,4.251655079,0.701648763,-0.351173007,1.190434666,1,1
2681.079678,2741.079678,4.395830882,0.543729485,-0.327978539,1.865722217,1,1
2682.079678,2742.079678,3.923178136,0.50530943,-0.311530237,0.381097044,1,1
2683.079678,2743.079678,4.095759479,0.53489258,-0.545745681,1.640797734,1,1
2684.079678,2744.079678,3.810965579,0.711876791,-0.364224484,0.349946831,1,1
2685.079678,2745.079678,4.141455518,0.439352874,-0.284684185,0.993027254,1,1
2686.079678,2746.079678,3.940344867,0.450044033,-0.225216919,1.555982846,1,1
2687.079678,2747.079678,4.211241204,0.685086782,-0.198872622,0.423493435,1,1
2688.079678,2748.079678,3.945639452,0.5492474,-0.362557563,1.984649553,1,1
2689.079678,2749.079678,4.255096544,0.514679424,-0.31904181,0.936960763,1,1
2690.079678,2750.079678,3.993045045,0.701826144,-0.130742935,-0.04624249,1,1
2691.079678,2751.079678,4.41054313,0.796188658,-0.334115006,0.556211088,1,1
2692.079678,2752.079678,3.919769583,0.618422891,-0.298936447,0.053833407,1,1
2693.079678,2753.079678,4.407465575,0.493034029,-0.184767455,0.072077367,1,1
2694.079678,2754.079678,3.865004376,0.435866869,-0.387947165,0.851958002,1,1
2695.079678,2755.079678,4.075769661,0.744561427,-0.099577449,1.647507451,1,1
2696.079678,2756.079678,3.853523201,0.524128476,-0.255298427,2.030785445,1,1
2697.079678,2757.079678,3.997217014,0.310057614,-0.264896318,1.721735289,1,1
2698.079678,2758.079678,3.805146574,0.426172799,-0.421168997,2.439708883,1,1
2699.079678,2759.079678,4.065526066,0.782449149,-0.59916479,1.144242598,1,1
2700.079678,2760.079678,3.639014314,0.339944866,-0.563904626,1.13379034,1,1
2701.079678,2761.079678,4.159264439,0.263727725,-0.587338783,1.267913317,1,1
2702.079678,2762.079678,3.657440764,0.467303312,-0.563891708,0.380085822,1,1
2703.079678,2763.079678,4.168429248,0.695969285,-0.488666093,1.508518396,1,1
2704.079678,2764.079678,3.927854726,0.498930019,-0.251883225,0.391397149,1,1
2705.079678,2765.079678,4.048874239,0.213130647,-0.211288198,0.835745758,1,1
2706.079678,2766.079678,4.002905826,0.392662328,-0.35831414,0.81759618,1,1
2707.079678,2767.079678,3.768154703,0.947782977,-0.633582501,0.495324666,1,1
2708.079678,2768.079678,4.233976728,0.483120603,-0.448645385,0.657783164,1,1
2709.079678,2769.079678,4.383427336,0.541320884,-0.607773622,0.796167196,1,1
2710.079678,2770.079678,4.19232369,0.416748586,-0.645652083,0.751292805,1,1
2711.079678,2771.079678,3.97612201,0.821375774,-0.465744402,1.146385176,1,1
2712.079678,2772.079678,4.250541562,0.508081895,-0.451301729,0.212344215,1,1
2713.079678,2773.079678,4.089468566,0.290026309,-0.120362684,-0.041984099,1,1
2714.079678,2774.079678,4.406038507,0.508004052,-0.488190054,1.20186075,1,1
2715.079678,2775.079678,3.964700392,0.754743213,-0.541428847,-0.045011435,1,1
2716.079678,2776.079678,4.375176676,0.511156151,-0.605648068,0.346412688,1,1
2717.079678,2777.079678,4.302186308,0.336858125,-0.424118796,0.192753317,1,1
2718.079678,2778.079678,4.359487485,0.549288354,-0.565676549,0.614520458,1,1
2719.079678,2779.079678,4.171058802,0.892413979,-0.358944982,0.513155908,1,1
2720.079678,2780.079678,4.257241781,0.578331602,-0.280799442,0.129523413,1,1
2721.079678,2781.079678,4.114062226,0.213099864,-0.224288505,0.154677338,1,1
2722.079678,2782.079678,4.224931482,0.437027991,-0.081872818,0.588705173,1,1
2723.079678,2783.079678,3.940924988,0.68973471,-0.603894426,1.405892003,1,1
2724.079678,2784.079678,4.183743704,0.628523693,-0.562503876,-0.002777185,1,1
2725.079678,2785.079678,3.82987687,0.379557695,-0.449442637,0.055610122,1,1
2726.079678,2786.079678,3.908418495,0.046629056,-0.630172081,0.320805263,1,1
2727.079678,2787.079678,4.188809591,0.225098047,-0.285723584,0.175567601,1,1
2728.079678,2788.079678,3.818558613,0.769491341,-0.306106509,0.078750254,1,1
2729.079678,2789.079678,4.532169743,0.752981359,-0.475958898,-0.71758137,1,1
2730.079678,2790.079678,4.031911332,0.335967806,-0.233992056,1.126922787,1,1
2731.079678,2791.079678,4.126540185,0.721125914,-0.656109513,0.162974244,1,1
2732.079678,2792.079678,4.342534094,1.018708276,-0.238116852,1.39338026,1,1
2733.079678,2793.079678,4.131344642,0.735353185,-0.5703473,1.613356623,1,1
2734.079678,2794.079678,3.847174386,0.322333782,-0.584264827,1.749305046,1,1
2735.079678,2795.079678,3.69358829,0.693846911,-0.334865999,1.250796101,1,1
2736.079678,2796.079678,3.890791219,0.698576154,-0.265131,1.118786489,1,1
2737.079678,2797.079678,3.98339067,0.649170017,-0.440586722,1.187289195,1,1
2738.079678,2798.079678,3.721950401,0.225937736,-0.348593854,1.375000234,1,1
2739.079678,2799.079678,3.835822686,0.029609919,-0.636429453,0.682900162,1,1
2740.079678,2800.079678,3.877343671,0.634543445,-0.65770749,1.121600072,1,1
2741.079678,2801.079678,3.912248776,0.672522452,-0.569285138,0.507378745,1,1
2742.079678,2802.079678,3.779579916,0.210557706,-0.048758275,0.158913515,1,1
2743.079678,2803.079678,4.208777399,0.235602762,0.167742712,-0.577245556,1,1
2744.079678,2804.079678,4.037142415,0.739145904,-0.443529076,-0.152891988,1,1
2745.079678,2805.079678,4.039965292,0.812408672,-0.560075205,-0.48634811,1,1
2746.079678,2806.079678,3.926254739,0.335078614,-0.286876502,0.997903964,1,1
2747.079678,2807.079678,3.979875379,0.171989349,-0.559243589,-0.215666409,1,1
2748.079678,2808.079678,4.169521098,0.857407204,-0.432654554,-0.707651049,1,1
2749.079678,2809.079678,4.039790377,0.890654845,-0.475911119,0.659245706,1,1
2750.079678,2810.079678,4.051454388,0.375303204,-0.351479405,0.512763971,1,1
2751.079678,2811.079678,4.050731203,0.82025675,-0.095853118,0.884997497,1,1
2752.079678,2812.079678,4.425935234,0.616167678,-0.395101731,1.03343957,1,1
2753.079678,2813.079678,4.335202844,1.12554742,-0.448553764,1.126756074,1,1
2754.079678,2814.079678,4.425540347,0.479828649,-0.396625923,-0.071793989,1,1
2755.079678,2815.079678,4.195691046,0.206584424,-0.63192278,2.54917829,1,1
2756.079678,2816.079678,4.544618177,0.660242687,-0.035135209,0.585298697,1,1
2757.079678,2817.079678,4.476551382,1.195296691,-0.356319137,0.473366433,1,1
2758.079678,2818.079678,4.544844259,0.597830375,-0.403621663,-0.03401568,1,1
2759.079678,2819.079678,4.546239436,0.290199235,-0.02963032,0.0896469,1,1
2760.079678,2820.079678,4.609107824,0.677626575,-0.46022984,0.644481082,1,1
2761.079678,2821.079678,4.530681354,1.261071164,-0.396207381,-0.242700184,1,1
2762.079678,2822.079678,4.961051963,0.790504211,-0.365652074,1.105620596,1,1
2763.079678,2823.079678,4.452334159,0.316664889,-0.471443037,0.723512303,1,1
2764.079678,2824.079678,4.547463062,0.727422753,0.054654547,2.584125411,1,1
2765.079678,2825.079678,4.455606071,1.169386782,-0.070527864,1.570643251,1,1
2766.079678,2826.079678,4.644758315,0.511132354,-0.094057142,2.983264789,1,1
2767.079678,2827.079678,4.322436059,0.153961887,-0.305479492,2.995627398,1,1
2768.079678,2828.079678,4.773944659,0.925873536,-0.207638145,0.543338936,1,1
2769.079678,2829.079678,4.326190553,1.214152584,-0.276939807,1.415696654,1,1
2770.079678,2830.079678,4.619070367,0.598485958,-0.461159159,1.204624552,1,1
2771.079678,2831.079678,4.397510568,0.216345314,-0.552076362,0.418626359,1,1
2772.079678,2832.079678,4.696208035,0.848627767,-0.46085142,0.730417847,1,1
2773.079678,2833.079678,4.361905552,1.318770792,-0.185015059,0.00776483,1,1
2774.079678,2834.079678,4.915879759,0.788876928,0.074728875,0.807379949,1,1
2775.079678,2835.079678,4.620003831,0.393805732,0.243558405,1.602850249,1,1
2776.079678,2836.079678,4.788026354,0.827360545,-0.235443316,1.53721935,1,1
2777.079678,2837.079678,4.672258541,1.30866854,-0.221923425,1.307471089,1,1
2778.079678,2838.079678,4.605142778,0.616670034,-0.496847959,1.283828262,1,1
2779.079678,2839.079678,4.466198814,0.435893082,-0.408501181,1.289677824,1,1
2780.079678,2840.079678,4.639421857,0.974088572,-0.372326443,0.941276483,1,1
2781.079678,2841.079678,4.443999386,1.110054814,-0.260054955,1.768124353,1,1
2782.079678,2842.079678,4.69270845,0.682397589,0.107238401,0.888991483,1,1
2783.079678,2843.079678,4.701558437,0.398897095,0.019210145,2.797764844,1,1
2784.079678,2844.079678,4.655123529,0.963991767,-0.482350946,1.96873858,1,1
2785.079678,2845.079678,4.443784667,1.368851676,-0.231803794,1.642720192,1,1
2786.079678,2846.079678,4.87702511,0.613687065,-0.497926845,2.131977926,1,1
2787.079678,2847.079678,4.411036147,0.304896865,-0.630396851,2.988568364,1,1
2788.079678,2848.079678,4.86547303,1.158106704,-0.222263733,1.314323675,1,1
2789.079678,2849.079678,4.408326331,1.048650241,-0.215796373,1.966631064,1,1
2790.079678,2850.079678,4.837568309,0.725020366,0.265311616,1.637839173,1,1
2791.079678,2851.079678,4.461635684,0.366003505,-0.098814533,2.64340123,1,1
2792.079678,2852.079678,4.46435576,0.950493907,-0.266029275,2.469183146,1,1
2793.079678,2853.079678,4.737231836,1.063744247,-0.215942595,2.52302377,1,1
2794.079678,2854.079678,4.489805211,0.580426837,-0.573628069,2.736261545,1,1
2795.079678,2855.079678,4.704733154,0.612058365,-0.557980452,1.407053374,1,1
2796.079678,2856.079678,4.392345092,0.427009013,-0.583820229,1.355834035,1,1
2797.079678,2857.079678,4.412203154,0.875705602,-0.390746208,2.520570148,1,1
2798.079678,2858.079678,4.581818563,0.721305255,0.077857556,2.372453342,1,1
2799.079678,2859.079678,4.397815078,0.432766956,-0.188838002,2.837760237,1,1
2800.079678,2860.079678,4.274268889,0.440829041,-0.128819628,2.18741788,1,1
2801.079678,2861.079678,4.696418284,0.845784502,-0.163092746,2.49811585,1,1
2802.079678,2862.079678,4.166362151,0.633220553,-0.064076524,0.230139303,1,1
2803.079678,2863.079678,4.717571134,0.774606446,-0.530469558,3.618124981,1,1
2804.079678,2864.079678,4.1650344,0.312215927,-0.526940981,3.274254258,1,1
2805.079678,2865.079678,4.642405655,0.795545901,-0.661081784,2.837153265,1,1
2806.079678,2866.079678,4.203823336,0.734151759,-0.403094161,1.319174062,1,1
2807.079678,2867.079678,4.79260966,0.783259244,-0.042294412,1.101673312,1,1
2808.079678,2868.079678,4.115855549,0.345406986,-0.100932688,2.597384755,1,1
2809.079678,2869.079678,4.50875061,0.751803466,-0.004270054,3.967960321,1,1
2810.079678,2870.079678,3.9979348,0.492031023,-0.143475512,3.437484776,1,1
2811.079678,2871.079678,4.671552884,0.588329859,-0.367899284,2.065240064,1,1
2812.079678,2872.079678,3.96395957,0.164135402,-0.591688799,2.454113526,1,1
2813.079678,2873.079678,4.551161695,0.927968943,-0.676202033,2.907224349,1,1
2814.079678,2874.079678,3.860680741,0.839354972,-0.364690789,2.707527119,1,1
2815.079678,2875.079678,4.484061336,0.517336639,-0.215513486,2.396756546,1,1
2816.079678,2876.079678,3.841209206,0.199281987,-0.321759943,4.518286787,1,1
2817.079678,2877.079678,4.388778532,0.923532107,-0.144021997,2.07982388,1,1
2818.079678,2878.079678,3.601672042,0.251633488,-0.317718975,2.14201077,1,1
2819.079678,2879.079678,3.842233919,0.256955862,0.050052685,3.13615635,1,1
2820.079678,2880.079678,3.48684112,0.111367153,-0.412125635,2.136905215,1,1
2821.079678,2881.079678,3.804429919,0.827930044,-0.670635863,2.380900888,1,1
2822.079678,2882.079678,3.40808998,0.420165172,-0.146245461,4.144112109,1,1
2823.079678,2883.079678,3.871671091,0.238113914,-0.316702773,4.127279542,1,1
2824.079678,2884.079678,3.503047601,0.150403732,-0.549954999,0.74790436,1,1
2825.079678,2885.079678,3.827322364,0.694481629,-0.18206669,0.079433752,1,1
2826.079678,2886.079678,3.218720783,0.224057647,-0.629516132,0.570233445,1,1
2827.079678,2887.079678,3.999394053,0.095658369,-0.890557513,1.482390735,1,1
2828.079678,2888.079678,3.30718855,0.113986603,-0.665426876,1.194020432,1,1
2829.079678,2889.079678,3.98791456,0.677758558,-0.72489068,0.607143102,1,1
2830.079678,2890.079678,3.106076568,0.15780702,-0.563919972,-0.350435895,1,1
2831.079678,2891.079678,4.225649011,0.141518679,-0.361634694,0.053086174,1,1
2832.079678,2892.079678,3.078837219,0.139027859,-0.551403647,-0.049381055,1,1
2833.079678,2893.079678,4.001544497,0.514447199,-0.241002498,1.225988338,1,1
2834.079678,2894.079678,3.056600054,0.179598441,-0.599983889,2.077425108,1,1
2835.079678,2895.079678,3.908756675,0.060926373,-0.863577358,2.760695011,1,1
2836.079678,2896.079678,3.022949917,0.014952711,-0.757429591,1.026926055,1,1
2837.079678,2897.079678,4.05131361,0.51731805,-0.709406594,2.594923766,1,1
2838.079678,2898.079678,2.930968949,0.122615812,-0.80255871,2.088684684,1,1
2839.079678,2899.079678,4.34892945,0.192498713,-0.542720129,1.065091878,1,1
2840.079678,2900.079678,2.871138527,-0.03956413,-0.76701845,3.163934761,1,1
2841.079678,2901.079678,4.327540872,0.465716743,-0.332138765,1.746380686,1,1
2842.079678,2902.079678,2.993555326,0.115134444,-0.708984844,5.006436164,1,1
2843.079678,2903.079678,4.164593777,0.141817989,-0.638070058,1.42992375,1,1
2844.079678,2904.079678,2.936748668,0.007452366,-0.754294211,6.395268278,1,1
2845.079678,2905.079678,4.224625766,0.355785018,-0.813143099,2.039241495,1,1
2846.079678,2906.079678,2.936428941,0.101453671,-0.801940091,5.935580221,1,1
2847.079678,2907.079678,4.237251049,0.118823597,-0.66021884,2.978931286,1,1
2848.079678,2908.079678,4.205337652,0.053327687,-0.738848182,3.070408304,1,1
2849.079678,2909.079678,4.087902201,0.341893927,-0.483412961,6.001865218,1,1
2850.079678,2910.079678,4.061267042,0.274732669,-0.661854859,3.058656088,1,1
2851.079678,2911.079678,4.197943808,0.076314036,-0.693601409,5.223682698,1,1
2852.079678,2912.079678,2.851421005,-0.029208389,-0.654342093,1.358220628,1,1
2853.079678,2913.079678,2.751067588,-0.007473882,-0.667846741,6.242268591,1,1
2854.079678,2914.079678,3.785007617,0.186284497,-0.585118625,1.601067769,1,1
2855.079678,2915.079678,3.592712332,-0.083416939,-0.809332713,5.57309758,1,1
2856.079678,2916.079678,2.823416601,-0.117471144,-0.508215977,4.128224412,1,1
2857.079678,2917.079678,3.898152863,0.21332289,-0.597349029,2.059381382,1,1
2858.079678,2918.079678,3.933843578,0.282186945,-0.347353961,3.151162642,1,1
2859.079678,2919.079678,3.903580887,-0.099865249,-0.870029412,0.590954598,1,1
2860.079678,2920.079678,4.002350999,-0.05317973,-0.760179489,3.424387966,1,1
2861.079678,2921.079678,2.756162228,-0.100706575,-0.82973069,2.667520271,1,1
2862.079678,2922.079678,2.821073329,0.295394566,-0.720982739,3.905456463,1,1
2863.079678,2923.079678,3.855137886,-0.185296711,-0.750971676,4.629733081,1,1
2864.079678,2924.079678,2.771477281,-0.053576579,-0.593202849,3.857702325,1,1
2865.079678,2925.079678,2.671013232,-0.131832402,-0.675118404,2.777069135,1,1
2866.079678,2926.079678,4.162993833,0.248235555,-0.595806841,2.665756186,1,1
2867.079678,2927.079678,2.484668205,0.355185556,-0.749000848,6.022240219,1,1
2868.079678,2928.079678,4.415362823,-0.219250422,-0.722040107,2.083151739,1,1
2869.079678,2929.079678,2.469709309,-0.206954839,-0.585032906,7.514829316,1,1
2870.079678,2930.079678,4.46655082,0.086833364,-0.66291428,1.470359108,1,1
2871.079678,2931.079678,2.56141493,0.473883237,-0.643896296,7.656616418,1,1
2872.079678,2932.079678,4.400756733,-0.212755297,-0.808720299,5.128718238,1,1
2873.079678,2933.079678,2.581189892,-0.091303315,-0.589109169,3.565433203,1,1
2874.079678,2934.079678,4.416873514,0.119541695,-0.766962922,3.043501002,1,1
2875.079678,2935.079678,2.618173303,0.337927589,-0.758723231,1.451897461,1,1
2876.079678,2936.079678,4.420224684,-0.249702091,-0.845529812,3.165874445,1,1
2877.079678,2937.079678,2.610649692,-0.214143881,-0.696677331,0.734576701,1,1
2878.079678,2938.079678,4.410281169,0.141265585,-0.648476009,4.843913293,1,1
2879.079678,2939.079678,2.891580082,0.296630072,-0.6320181,1.378344516,1,1
2880.079678,2940.079678,4.471323242,-0.219666931,-0.842160034,1.562532747,1,1
2881.079678,2941.079678,2.695897628,-0.040945791,-0.794309492,0.706313155,1,1
2882.079678,2942.079678,3.943127197,0.163170888,-0.903376884,0.058606358,1,1
2883.079678,2943.079678,2.537898691,0.341990973,-0.69726817,1.111517073,1,1
2884.079678,2944.079678,3.68764486,-0.431807123,-0.61112424,0.407852767,1,1
2885.079678,2945.079678,2.255409957,-0.112141446,-0.459906919,0.89625722,1,1
2886.079678,2946.079678,3.644614374,0.115870665,-0.404632177,1.47312504,1,1
2887.079678,2947.079678,2.133612468,0.164507316,-0.569924943,2.98511075,1,1
2888.079678,2948.079678,3.619124569,-0.430239489,-0.961714984,1.173946506,1,1
2889.079678,2949.079678,2.056642412,-0.171619831,-0.805485923,4.193516778,1,1
2890.079678,2950.079678,3.646123868,0.082159381,-0.787338364,2.199754236,1,1
2891.079678,2951.079678,2.226110538,0.009518572,-0.804980626,1.291365499,1,1
2892.079678,2952.079678,3.432299241,-0.349276582,-0.260303902,2.239495691,1,1
2893.079678,2953.079678,2.207986357,-0.283185359,-0.51754161,0.586315465,1,1
2894.079678,2954.079678,3.213949549,-0.011453867,-0.560743228,2.258622191,1,1
2895.079678,2955.079678,2.266412807,0.127090458,-0.72468038,0.991950599,1,1
2896.079678,2956.079678,3.119472148,-0.383017565,-0.980935718,2.566555686,1,1
2897.079678,2957.079678,2.120022224,-0.162885075,-0.888639458,2.511642774,1,1
2898.079678,2958.079678,3.222415069,-0.117398115,-0.843160028,3.759370022,1,1
2899.079678,2959.079678,2.108164441,0.259187526,-0.736786189,3.150463552,1,1
2900.079678,2960.079678,3.073934027,-0.374680506,-0.768481077,2.383900693,1,1
2901.079678,2961.079678,2.089840541,-0.408830511,-0.504214866,5.862126745,1,1
2902.079678,2962.079678,3.147047183,-0.172096353,-0.659479611,4.293437914,1,1
2903.079678,2963.079678,2.000630099,-0.047583102,-0.642102817,4.556879733,1,1
2904.079678,2964.079678,3.065336237,-0.285106106,-0.931479898,3.502284801,1,1
2905.079678,2965.079678,2.005059018,-0.433506962,-0.875998819,2.557209749,1,1
2906.079678,2966.079678,2.897774948,-0.155159475,-0.848031411,3.504313218,1,1
2907.079678,2967.079678,1.993336706,0.158793848,-0.846540852,2.250904937,1,1
2908.079678,2968.079678,2.836156602,-0.2778254,-0.61039114,4.320948925,1,1
2909.079678,2969.079678,1.954521855,-0.420705137,-0.422480093,2.072198366,1,1
2910.079678,2970.079678,2.894915615,-0.00415738,-0.554000689,3.300517717,1,1
2911.079678,2971.079678,1.924155118,0.387598745,-0.620351241,2.389378574,1,1
2912.079678,2972.079678,2.939858082,-0.197300395,-0.972659949,2.568652355,1,1
2913.079678,2973.079678,2.053746258,-0.440273506,-1.021176017,2.656351547,1,1
2914.079678,2974.079678,2.980570118,-0.110109797,-0.955853388,2.417261668,1,1
2915.079678,2975.079678,1.980061174,0.014190446,-0.908836435,3.98959451,1,1
2916.079678,2976.079678,3.013714829,-0.246667383,-0.561304234,2.034486459,1,1
2917.079678,2977.079678,2.086302126,-0.355093819,-0.035022066,0.92757436,1,1
2918.079678,2978.079678,3.058389174,-0.05146438,-0.409945174,-0.336127964,1,1
2919.079678,2979.079678,1.994110307,-0.18299342,-0.784232468,2.244440141,1,1
2920.079678,2980.079678,1.945263595,-0.140303708,-0.716989442,1.321741306,1,1
2921.079678,2981.079678,2.012752042,-0.350355229,-1.102455156,1.323253366,1,1
2922.079678,2982.079678,3.171110537,-0.08770689,-0.958485554,0.835489134,1,1
2923.079678,2983.079678,2.098317045,-0.120675782,-0.852913968,0.695956857,1,1
2924.079678,2984.079678,2.205871935,-0.139416974,-0.79485739,0.429870541,1,1
2925.079678,2985.079678,2.257452673,-0.275541653,-0.381152023,0.918077205,1,1
2926.079678,2986.079678,2.444869046,-0.169010448,-0.267882218,1.195294719,1,1
2927.079678,2987.079678,2.407257768,-0.216621898,-0.711663223,0.29062771,1,1
2928.079678,2988.079678,2.48229961,-0.203543389,-0.721621252,2.052462806,1,1
2929.079678,2989.079678,2.939801574,0.09409376,-0.668992485,0.415694596,1,1
2930.079678,2990.079678,2.477880499,-0.169884428,-0.853793127,1.874152083,1,1
2931.079678,2991.079678,2.904069899,-0.091254482,-0.78457113,1.416918292,1,1
2932.079678,2992.079678,2.984176302,0.156461345,-0.734544553,0.978951002,1,1
2933.079678,2993.079678,2.476463933,0.009403706,-0.408498264,1.416265083,1,1
2934.079678,2994.079678,3.136687086,-0.046194508,-0.566124763,-0.079280838,1,1
2935.079678,2995.079678,2.467054036,-0.162029268,-0.851004774,1.00899591,1,1
2936.079678,2996.079678,2.483056184,-0.108198825,-0.746406707,0.213057787,1,1
2937.079678,2997.079678,3.282112255,0.20854263,-0.801721205,1.879376903,1,1
2938.079678,2998.079678,2.523852542,-0.150320764,-0.814956519,0.658007516,1,1
2939.079678,2999.079678,3.180845416,-0.101993144,-0.811389945,0.519169299,1,1
2940.079678,3000.079678,2.499402952,0.068788131,-0.55751996,1.273830977,1,1
2941.079678,3001.079678,3.189615496,0.258368061,-0.705990289,0.675203458,1,1
2942.079678,3002.079678,2.729936617,0.03111874,-0.379001485,1.087620615,1,1
2943.079678,3003.079678,3.209931017,-0.093271488,-0.630250629,0.447834736,1,1
2944.079678,3004.079678,2.771092753,0.090214709,-0.686736116,1.41771065,1,1
2945.079678,3005.079678,3.427052789,0.457938525,-0.482109709,0.261084976,1,1
2946.079678,3006.079678,2.951621987,0.029127593,-0.562588522,0.744568839,1,1
2947.079678,3007.079678,3.589585991,0.19365629,-0.483037273,1.065778543,1,1
2948.079678,3008.079678,3.118623146,0.311137223,-0.431041652,1.194186227,1,1
2949.079678,3009.079678,3.706656376,0.534163441,-0.372360334,1.031420076,1,1
2950.079678,3010.079678,3.168250662,0.211696822,-0.287750602,0.092836811,1,1
2951.079678,3011.079678,3.764699354,0.156603787,-0.406287875,0.741953146,1,1
2952.079678,3012.079678,3.182175321,0.622338757,-0.570227445,0.358288627,1,1
2953.079678,3013.079678,3.946064992,0.677998819,-0.568083136,0.414969942,1,1
2954.079678,3014.079678,3.326974547,0.248057335,-0.642030935,1.286166522,1,1
2955.079678,3015.079678,4.110373988,0.42861034,-0.608937225,0.504737026,1,1
2956.079678,3016.079678,3.564199714,0.530034735,-0.327842717,0.513609183,1,1
2957.079678,3017.079678,4.116236595,1.129780605,-0.398399523,0.122217867,1,1
2958.079678,3018.079678,3.715938384,0.5159139,-0.147143091,1.238839603,1,1
2959.079678,3019.079678,4.554781064,0.714695272,0.08033053,1.804703805,1,1
2960.079678,3020.079678,3.982180819,0.71948513,-0.4558629,0.013928417,1,1
2961.079678,3021.079678,4.634365392,1.057111798,-0.161619771,0.332998793,1,1
2962.079678,3022.079678,5.880918709,1.448616515,-0.401929632,-0.077257678,1,1
2963.079678,3023.079678,4.729926665,1.101050964,-0.137153448,0.378830661,1,1
2964.079678,3024.079678,7.67633133,1.29751502,0.416999678,-0.33207876,1,1
2965.079678,3025.079678,6.216371683,1.716360643,-0.097014791,0.865805775,1,1
2966.079678,3026.079678,7.762873991,1.664498241,0.131496771,-0.502995098,1,1
2967.079678,3027.079678,7.354676988,1.939712208,0.018268315,0.299683404,1,1
2968.079678,3028.079678,8.039827304,1.532338008,0.485304393,0.098803188,1,1
2969.079678,3029.079678,7.215600539,1.943931305,0.673527566,-0.446541468,1,1
2970.079678,3030.079678,8.623011039,1.514819394,0.116212638,-0.095706131,1,1
2971.079678,3031.079678,7.151282875,2.0171344,0.004493623,-0.22887645,1,1
2972.079678,3032.079678,8.241852684,1.609530071,0.448273034,-0.485947499,1,1
2973.079678,3033.079678,8.071477939,2.257973404,0.287408434,-0.101915893,1,1
2974.079678,3034.079678,8.982384109,2.977082557,0.074364526,-0.389417954,1,1
2975.079678,3035.079678,7.451873766,2.223720447,0.489903906,0.145508173,1,1
2976.079678,3036.079678,8.673819329,1.742579309,-0.258436731,0.410375259,1,1
2977.079678,3037.079678,7.067383269,3.177723014,0.287563879,-0.446118164,1,1
2978.079678,3038.079678,8.278372376,1.894217036,0.359217358,-0.066463789,1,1
2979.079678,3039.079678,7.169784339,2.332742197,0.091503311,0.469733241,1,1
2980.079678,3040.079678,8.264605696,1.755084485,0.185757381,0.201393924,1,1
2981.079678,3041.079678,7.591577482,2.138053631,1.130682857,0.936520324,1,1
2982.079678,3042.079678,8.104359261,1.829373567,0.278919249,-0.213427452,1,1
2983.079678,3043.079678,7.611418195,1.950246625,0.326115912,-0.180842883,1,1
2984.079678,3044.079678,7.557869957,2.010405105,0.392757696,0.357905282,1,1
2985.079678,3045.079678,7.562082941,1.942114881,0.20323528,1.515605157,1,1
2986.079678,3046.079678,7.669570421,1.929217514,0.594709334,0.392206889,1,1
2987.079678,3047.079678,7.561927511,2.094820369,0.137978076,1.003613234,1,1
